episode,train_seed,train_throughput_mbps,mean_window_reward,total_reward,windows,packets,partial_windows,updates,loss,return_mean,return_std,return_min,return_max,gradient_norm,parameter_norm_before,parameter_norm_after,exploration_count,action_counts,validation_throughput_mbps,validation_probability,validation_zero_fraction,validation_longest_zero_run,gamma,epsilon,learning_rate,segment_count,segment_mean_throughput_mbps
1006,775020,43.24780769230768,20.71749147248218,158095.1774265115,7631,166722,0,1,0.00106996379327029,20.71748924255371,297.30059814453125,0.0,24117.50390625,0.022058265283703804,27.11581039428711,27.11611557006836,2328,291 266 285 929 1396 439 456 3570,nan,nan,nan,nan,0.99,0.3,0.0001,7631,40.88366441711528
1007,775021,45.356107692307695,17.299738003776618,130630.32166651724,7551,168905,0,1,0.0007513767341151834,17.29973793029785,10.515213966369629,0.0,28.280744552612305,0.014203385449945927,27.11611557006836,27.116426467895508,2296,293 288 264 714 1139 592 560 3702,nan,nan,nan,nan,0.99,0.3,0.0001,7551,42.94757095651595
1008,775022,33.10187435897435,21.838672771779375,173901.35128167918,7963,146594,0,1,0.0022348377387970686,21.838672637939453,498.5691223144531,0.0,35122.7578125,0.012951789423823357,27.116426467895508,27.116716384887695,2339,303 280 275 2335 1957 472 453 1889,nan,nan,nan,nan,0.99,0.3,0.0001,7963,30.586246350896044
1009,775023,37.32401025641026,13.019664800614747,102282.48667362945,7856,156883,0,1,-0.0003419216664042324,13.019664764404297,16.79947853088379,0.0,1165.4810791015625,0.007445540279150009,27.116716384887695,27.117013931274414,2419,281 308 317 1553 1896 443 433 2626,nan,nan,nan,nan,0.99,0.3,0.0001,7856,34.46483393816027
1010,775024,33.715897435897446,13.307667951887415,105529.8068584672,7930,146964,0,1,0.0007851199479773641,13.307666778564453,217.53604125976562,0.0,19364.32421875,0.008802340365946293,27.117013931274414,27.117319107055664,2423,297 304 340 2088 2032 504 419 1947,nan,nan,nan,nan,0.99,0.3,0.0001,7930,31.16078326078031
1011,775025,45.11347307692308,17.20268437024548,129346.98377987575,7519,169496,0,1,0.0014923283597454429,17.20268440246582,9.93673038482666,0.0,28.280744552612305,0.015753593295812607,27.117319107055664,27.117624282836914,2262,269 295 275 245 1588 755 727 3366,nan,nan,nan,nan,0.99,0.3,0.0001,7519,43.36912105403215
1012,775026,45.67594102564102,17.546071267578697,131560.44236430505,7498,169895,0,1,0.003086431883275509,17.546070098876953,10.08910846710205,0.0,28.280744552612305,0.01271367259323597,27.117624282836914,27.117916107177734,2268,277 304 319 309 1310 785 641 3554,nan,nan,nan,nan,0.99,0.3,0.0001,7498,43.8146354465206
1013,775027,47.708796153846166,18.902255866288847,140802.90394798561,7449,174343,0,1,0.003101360285654664,18.90225601196289,9.967743873596191,0.0,28.280744552612305,0.010944517329335213,27.117916107177734,27.118202209472656,2237,244 298 265 287 1117 575 595 4069,nan,nan,nan,nan,0.99,0.3,0.0001,7449,45.92764068452816
1014,775028,36.42015769230769,42.4045978804231,333215.3301443647,7858,152749,0,1,0.00047131534665822983,42.40460205078125,2693.89404296875,0.0,238826.796875,0.014443415217101574,27.118202209472656,27.118494033813477,2324,296 276 302 1578 2110 705 479 2113,nan,nan,nan,nan,0.99,0.3,0.0001,7858,33.54791541126031
1015,775029,23.391694871794876,19.070566838087284,159963.91463787615,8388,131336,0,1,0.0007716149557381868,19.070566177368164,465.205810546875,0.0,21524.83984375,0.012398261576890945,27.118494033813477,27.118791580200195,2529,270 336 314 4193 1755 400 388 733,nan,nan,nan,nan,0.99,0.3,0.0001,8388,20.862218224821433
1016,775030,38.67177307692307,13.613456841722144,106035.21534017377,7789,158418,0,1,0.0020583251025527716,13.613456726074219,10.537872314453125,0.0,28.280744552612305,0.013198869302868843,27.118791580200195,27.119083404541016,2412,298 312 303 1358 1671 645 525 2678,nan,nan,nan,nan,0.99,0.3,0.0001,7789,36.114483170575284
1017,775031,29.588429487179493,16.038215424130968,130438.80604445717,8133,143441,0,1,0.0024342199321836233,16.03821563720703,445.36822509765625,0.0,35518.91796875,0.008447017520666122,27.119083404541016,27.11937713623047,2467,312 298 305 2717 1973 708 563 1258,nan,nan,nan,nan,0.99,0.3,0.0001,8133,26.887219569831444
1018,775032,38.41543589743591,13.500318531305387,105261.9835885881,7797,156995,0,1,-0.00033707742113620043,13.50031852722168,10.616506576538086,0.0,28.280744552612305,0.02366224117577076,27.11937713623047,27.119693756103516,2290,286 264 289 1704 1559 509 418 2769,nan,nan,nan,nan,0.99,0.3,0.0001,7797,35.76460448653082
1019,775033,52.114143589743584,22.203529093912202,161930.3376819017,7293,181279,0,1,-0.0005262666963972151,22.203529357910156,8.980775833129883,0.33603519201278687,28.280744552612305,0.004171022679656744,27.119693756103516,27.120006561279297,2184,258 293 261 256 285 281 323 5337,nan,nan,nan,nan,0.99,0.3,0.0001,7293,51.27403846996962
1020,775034,48.93800384615385,19.76400236878175,146273.38153135372,7401,174746,0,1,0.001178986974991858,19.764001846313477,9.923727989196777,0.0,28.280744552612305,0.029256068170070648,27.120006561279297,27.12032699584961,2193,272 292 274 338 861 441 443 4481,nan,nan,nan,nan,0.99,0.3,0.0001,7401,47.35206452143728
1021,775035,30.04632435897436,12.002911045703508,97151.56200392419,8094,142977,0,1,0.0025123979430645704,12.002910614013672,186.53758239746094,0.0,12944.212890625,0.01640533283352852,27.12032699584961,27.120634078979492,2425,279 320 313 2407 2397 593 533 1253,nan,nan,nan,nan,0.99,0.3,0.0001,8094,27.243587551806648
1022,775036,34.62470128205129,24.74517827128899,195437.41798664044,7898,149145,0,1,0.0009405377204529941,24.745180130004883,751.710693359375,0.0,56953.1875,0.006601356901228428,27.120634078979492,27.12093734741211,2358,261 307 308 1489 2667 619 526 1722,nan,nan,nan,nan,0.99,0.3,0.0001,7898,31.84531755098483
1023,775037,34.68644999999999,21.681162758112478,171779.85253252517,7923,149776,0,1,0.001648090546950698,21.681163787841797,703.3258666992188,0.0,60183.5078125,0.017480166628956795,27.12093734741211,27.12122917175293,2327,302 292 276 1976 2125 443 406 2104,nan,nan,nan,nan,0.99,0.3,0.0001,7923,31.739303484695885
1024,775038,37.63713589743591,17.30489547871134,134441.7329741084,7769,154583,0,1,0.00036593159893527627,17.304893493652344,288.54559326171875,0.0,24387.375,0.010629810392856598,27.12122917175293,27.121524810791016,2307,295 269 274 1668 1460 830 670 2304,nan,nan,nan,nan,0.99,0.3,0.0001,7769,35.31046719900336
1025,775039,42.00811794871795,24.101120263595032,183361.322965431,7608,162216,0,1,0.0011277229059487581,24.101119995117188,542.22705078125,0.0,38233.67578125,0.010819757357239723,27.121524810791016,27.121824264526367,2345,299 304 302 864 1353 871 747 2869,nan,nan,nan,nan,0.99,0.3,0.0001,7608,40.10731636639771
1026,775040,51.84587564102566,21.954470554277176,160157.86269345199,7295,180627,0,1,0.0007570669986307621,21.954469680786133,8.976981163024902,0.33603566884994507,28.280744552612305,0.0022093350999057293,27.121824264526367,27.122102737426758,2156,277 264 283 275 254 263 512 5168,nan,nan,nan,nan,0.99,0.3,0.0001,7295,50.99230870637948
1027,775041,34.78198974358974,11.420634202016958,90531.36731938842,7927,151553,0,1,0.0002955033560283482,11.420634269714355,9.81615924835205,0.0,28.280729293823242,0.016257107257843018,27.122102737426758,27.122398376464844,2346,270 294 280 1847 2188 542 477 2030,nan,nan,nan,nan,0.99,0.3,0.0001,7927,32.128131669247935
1028,775042,40.605887179487176,14.304404853334047,109643.26320080546,7665,160326,0,1,0.002873589750379324,14.304405212402344,9.885025024414062,0.0,28.280744552612305,0.013093095272779465,27.122398376464844,27.12269401550293,2225,266 243 284 589 2478 710 545 2551,nan,nan,nan,nan,0.99,0.3,0.0001,7665,38.242191250247565
1029,775043,37.15389487179487,12.720196604494225,99421.05666072686,7816,154218,0,1,0.0017231701640412211,12.720196723937988,22.7879581451416,0.0,1824.6923828125,0.01385246217250824,27.12269401550293,27.122983932495117,2391,316 286 304 1190 2408 577 528 2208,nan,nan,nan,nan,0.99,0.3,0.0001,7816,34.43641172088804
1030,775044,36.03188461538463,51.230256560399745,403899.3427221916,7884,152645,0,1,0.0019589331932365894,51.230255126953125,2639.076904296875,0.0,228565.515625,0.018448621034622192,27.122983932495117,27.123271942138672,2398,309 322 296 2120 1416 462 419 2541,nan,nan,nan,nan,0.99,0.3,0.0001,7884,33.356685440409834
1031,775045,29.003828205128205,19.277222618138026,157225.02767353374,8156,140482,0,1,0.003713339800015092,19.277223587036133,552.9224853515625,0.0,40000.04296875,0.009447524324059486,27.123271942138672,27.123544692993164,2440,313 311 290 3054 1813 616 500 1260,nan,nan,nan,nan,0.99,0.3,0.0001,8156,26.12595318377387
1032,775046,51.99734102564101,21.88033830961914,159398.26458557544,7285,180835,0,1,0.003982286900281906,21.880340576171875,8.837929725646973,0.0,28.280744552612305,0.01900533400475979,27.123544692993164,27.1237850189209,2140,233 232 300 279 289 348 560 5045,nan,nan,nan,nan,0.99,0.3,0.0001,7285,51.04095325148124
1033,775047,46.53754999999998,18.326846440310547,137194.77245216476,7486,171691,0,1,0.0007466805400326848,18.326847076416016,10.246308326721191,0.0,28.280744552612305,0.01196280587464571,27.1237850189209,27.124034881591797,2267,296 280 281 367 1237 545 487 3994,nan,nan,nan,nan,0.99,0.3,0.0001,7486,44.8118205470696
1034,775048,40.36557692307693,14.322295982643283,110052.52233063098,7684,157746,0,1,0.0006924962508492172,14.322297096252441,10.390883445739746,0.0,28.280744552612305,0.020029889419674873,27.124034881591797,27.12429428100586,2233,295 295 278 1442 1313 696 645 2721,nan,nan,nan,nan,0.99,0.3,0.0001,7684,37.79028149206797
1035,775049,33.07303717948717,29.04994462056469,232254.3072414147,7995,149381,0,1,0.0015951369423419237,29.049945831298828,719.3555908203125,0.0,38199.10546875,0.02110395021736622,27.12429428100586,27.12454605102539,2411,274 332 299 2193 1944 545 451 1958,nan,nan,nan,nan,0.99,0.3,0.0001,7995,30.64896860151335
1036,775050,32.015397435897455,25.353165141911813,203560.56292440995,8029,146290,0,1,0.002964334562420845,25.353166580200195,1051.1181640625,0.0,89655.2578125,0.035057079046964645,27.12454605102539,27.124799728393555,2425,294 310 326 2177 2370 419 360 1774,nan,nan,nan,nan,0.99,0.3,0.0001,8029,29.347476290542904
1037,775051,30.464319230769235,13.676214227033327,110531.16338288334,8082,143233,0,1,0.0015764208510518074,13.676213264465332,256.1528015136719,0.0,16875.521484375,0.018364962190389633,27.124799728393555,27.125057220458984,2416,301 298 320 2391 2408 485 447 1433,nan,nan,nan,nan,0.99,0.3,0.0001,8082,27.716848702953357
1038,775052,44.726944871794856,17.024753168447774,128400.68839643312,7542,168079,0,1,0.0026069071609526873,17.02475357055664,10.266729354858398,0.0,28.280744552612305,0.018972322344779968,27.125057220458984,27.125316619873047,2340,283 289 291 364 1684 667 446 3519,nan,nan,nan,nan,0.99,0.3,0.0001,7542,42.7017502467798
1039,775053,48.96975641025641,19.76235152237718,146280.9259686359,7402,173864,0,1,0.00010626603034324944,19.762353897094727,10.115469932556152,0.0,28.280744552612305,0.02776254154741764,27.125316619873047,27.1256103515625,2178,294 292 275 606 540 326 559 4511,nan,nan,nan,nan,0.99,0.3,0.0001,7402,47.1171092341855
1040,775054,44.06515256410257,16.65529724267228,126496.98255809596,7595,166037,0,1,0.0018658880144357681,16.655298233032227,10.812457084655762,0.0,28.280744552612305,0.024653704836964607,27.1256103515625,27.125905990600586,2289,299 279 268 1116 986 486 532 3630,nan,nan,nan,nan,0.99,0.3,0.0001,7595,41.52935918973908
1041,775055,35.82973333333334,23.916119984955444,188267.69652156925,7872,151119,0,1,0.00015800852270331234,23.916118621826172,1027.4281005859375,0.0,91170.9296875,0.013016772456467152,27.125905990600586,27.126205444335938,2333,310 294 321 2434 1050 414 474 2576,nan,nan,nan,nan,0.99,0.3,0.0001,7872,33.33532612837777
1042,775056,37.49003717948718,19.687104866149028,153480.66953649782,7796,154703,0,1,0.0015970895765349269,19.687105178833008,566.22119140625,0.0,49935.08984375,0.010499157011508942,27.126205444335938,27.126489639282227,2338,275 288 295 1441 1969 703 572 2254,nan,nan,nan,nan,0.99,0.3,0.0001,7796,34.985607405940655
1043,775057,35.22531666666667,11.603690110979995,91715.56663718588,7904,153413,0,1,7.2188486228697e-05,11.603690147399902,9.742493629455566,0.0,28.280744552612305,0.018655981868505478,27.126489639282227,27.126779556274414,2317,264 293 290 1232 2946 421 373 2086,nan,nan,nan,nan,0.99,0.3,0.0001,7904,32.60642254381652
1044,775058,30.406351282051276,23.500880371662497,189699.10636005967,8072,143700,0,1,0.0011392843443900347,23.500879287719727,1108.033935546875,0.0,99176.1953125,0.016499556601047516,27.126779556274414,27.127059936523438,2465,301 290 334 2598 1945 671 475 1459,nan,nan,nan,nan,0.99,0.3,0.0001,8072,27.960325349455857
1045,775059,46.34093076923078,18.04627778141221,135112.48174943324,7487,171197,0,1,0.0016366757918149233,18.046276092529297,10.164515495300293,0.0,28.280744552612305,0.00943172536790371,27.127059936523438,27.127344131469727,2236,285 289 259 356 1276 638 580 3805,nan,nan,nan,nan,0.99,0.3,0.0001,7487,44.49801728856954
1046,775060,51.759946153846144,21.90372379735868,159787.66510173157,7295,180854,0,1,0.006350371520966291,21.903722763061523,9.026060104370117,0.0,28.280744552612305,0.03304557129740715,27.127344131469727,27.127593994140625,2135,255 252 287 275 277 412 362 5176,nan,nan,nan,nan,0.99,0.3,0.0001,7295,50.90245409280968
1047,775061,49.1183076923077,19.80442885149982,146631.99121650468,7404,175108,0,1,0.0023992157075554132,19.80443000793457,9.94852066040039,0.0,28.280744552612305,0.018524784594774246,27.127593994140625,27.127838134765625,2218,283 282 264 494 609 436 567 4470,nan,nan,nan,nan,0.99,0.3,0.0001,7404,47.30472323335267
1048,775062,48.30300769230769,19.23956797476066,143277.06270804265,7447,174155,0,1,-0.00023503856209572405,19.23956871032715,10.25468635559082,0.0,28.280744552612305,0.028261927887797356,27.127838134765625,27.128089904785156,2265,285 294 281 620 552 475 609 4332,nan,nan,nan,nan,0.99,0.3,0.0001,7447,46.241198514249106
1049,775063,34.98617820512821,12.75541000615926,101086.62429881212,7925,151541,0,1,0.002482539741322398,12.755409240722656,94.4795913696289,0.0,8348.267578125,0.008958755992352962,27.128089904785156,27.128345489501953,2399,316 298 296 2260 1372 607 507 2270,nan,nan,nan,nan,0.99,0.3,0.0001,7925,32.18434616502734
1050,775064,30.602969230769222,12.518216800922366,101597.84755628592,8116,144022,0,1,0.00038543835398741066,12.518217086791992,191.14183044433594,0.0,14794.736328125,0.020961381494998932,27.128345489501953,27.128585815429688,2460,296 279 320 2966 1745 379 422 1710,nan,nan,nan,nan,0.99,0.3,0.0001,8116,27.557256954532114
1051,775065,30.88463589743592,13.320183761612265,107640.40497758871,8081,145919,0,1,0.00152401567902416,13.320183753967285,233.1603546142578,0.0,16874.513671875,0.01842443272471428,27.128585815429688,27.12883949279785,2410,332 282 309 1805 2990 616 526 1222,nan,nan,nan,nan,0.99,0.3,0.0001,8081,28.12875370241455
1052,775066,50.35975256410256,20.837156207979056,153028.07519139818,7344,177674,0,1,0.004263527225703001,20.837154388427734,9.399731636047363,0.0,28.280744552612305,0.027200598269701004,27.12883949279785,27.129085540771484,2201,335 275 266 246 381 618 521 4703,nan,nan,nan,nan,0.99,0.3,0.0001,7344,49.28204593463801
1053,775067,44.509928205128205,17.019736098945565,128737.28385242425,7564,167015,0,1,0.0030872856732457876,17.01973533630371,10.668380737304688,0.0,28.280744552612305,0.015054048039019108,27.129085540771484,27.129331588745117,2265,291 287 275 837 1253 459 449 3714,nan,nan,nan,nan,0.99,0.3,0.0001,7564,42.26458874204417
1054,775068,23.819007692307693,7.02916748394219,58813.044338144304,8367,132019,0,1,-0.0018890174105763435,7.029167652130127,93.14984130859375,0.0,8348.5302734375,0.0368056483566761,27.129331588745117,27.12959861755371,2563,306 314 341 3855 2142 363 385 662,nan,nan,nan,nan,0.99,0.3,0.0001,8367,21.18872791304975
1055,775069,45.45573205128206,17.36755574062062,130274.03561039527,7501,168091,0,1,0.0016347747296094894,17.367555618286133,10.141576766967773,0.0,28.280744552612305,0.030375994741916656,27.12959861755371,27.12986946105957,2246,277 300 277 434 1397 704 564 3549,nan,nan,nan,nan,0.99,0.3,0.0001,7501,43.51127665969893
1056,775070,36.409088461538474,30.168362287123475,237575.85301109738,7875,151838,0,1,0.0005319780902937055,30.16836166381836,962.6962280273438,0.0,78129.75,0.026621567085385323,27.12986946105957,27.1301326751709,2336,330 276 284 2368 1215 368 381 2654,nan,nan,nan,nan,0.99,0.3,0.0001,7875,33.562530462571075
1057,775071,28.506319230769233,28.135724136813845,229024.7944736647,8140,138931,0,1,0.0008208616636693478,28.13572120666504,1419.812255859375,0.0,126119.890625,0.03252271190285683,27.1301326751709,27.130403518676758,2395,331 301 331 2674 2412 488 451 1153,nan,nan,nan,nan,0.99,0.3,0.0001,8140,26.14769860575317
1058,775072,44.72781153846153,16.87651603855246,127232.05441464699,7539,168128,0,1,0.0017722893971949816,16.876514434814453,10.144086837768555,0.0,28.280744552612305,0.01714618131518364,27.130403518676758,27.130674362182617,2243,293 293 289 394 1459 806 666 3340,nan,nan,nan,nan,0.99,0.3,0.0001,7539,42.651021378017234
1059,775073,51.14097435897437,21.33986884635084,156122.48047990273,7316,179822,0,1,0.0026547133456915617,21.339868545532227,9.118420600891113,0.0,28.280744552612305,0.02373107708990574,27.130674362182617,27.130937576293945,2108,251 273 241 294 316 544 526 4872,nan,nan,nan,nan,0.99,0.3,0.0001,7316,50.18862186194751
1060,775074,50.655110256410275,20.973549201571874,153484.433057103,7318,178688,0,1,0.0023610854987055063,20.973546981811523,9.184017181396484,0.0,28.280744552612305,0.011781355366110802,27.130937576293945,27.13120460510254,2128,255 272 268 264 358 644 594 4664,nan,nan,nan,nan,0.99,0.3,0.0001,7318,49.6882052150823
1061,775075,43.60666923076922,16.39546731857086,124556.3652191828,7597,167074,0,1,0.0006831242353655398,16.395465850830078,10.507367134094238,0.0,28.280744552612305,0.013378317467868328,27.13120460510254,27.13147735595703,2230,276 279 270 829 1274 672 613 3385,nan,nan,nan,nan,0.99,0.3,0.0001,7597,41.41151142747514
1062,775076,38.49088461538462,17.24946932511041,134028.3766561079,7770,157098,0,1,-0.0008021689718589187,17.249469757080078,196.32586669921875,0.0,13166.9150390625,0.019925985485315323,27.13147735595703,27.131776809692383,2370,266 307 292 1362 1803 653 498 2590,nan,nan,nan,nan,0.99,0.3,0.0001,7770,36.261759534778335
1063,775077,36.32840128205129,14.68498523393525,115658.94370247402,7876,153870,0,1,0.0018165423534810543,14.684985160827637,177.35272216796875,0.0,14363.0654296875,0.0060449386946856976,27.131776809692383,27.132076263427734,2457,298 279 323 1417 2305 612 512 2131,nan,nan,nan,nan,0.99,0.3,0.0001,7876,33.51289793848035
1064,775078,25.747876923076923,59.778720949017725,496342.72003969416,8303,134861,0,1,0.0010032829595729709,59.778724670410156,4121.81689453125,0.0,374697.6875,0.018277017399668694,27.132076263427734,27.132387161254883,2500,312 298 306 3722 1813 498 428 927,nan,nan,nan,nan,0.99,0.3,0.0001,8303,23.038180397481316
1065,775079,37.794132051282055,12.98983976082275,101281.78061513498,7797,155775,0,1,-0.000681835925206542,12.989839553833008,10.233596801757812,0.0,28.280729293823242,0.024310920387506485,27.132387161254883,27.132713317871094,2331,293 330 262 1150 2403 466 443 2451,nan,nan,nan,nan,0.99,0.3,0.0001,7797,35.16824109874411
1066,775080,46.744653846153845,18.444692954580535,138538.0887818544,7511,170845,0,1,0.002576726023107767,18.444692611694336,10.715938568115234,0.0,28.280744552612305,0.06340977549552917,27.132713317871094,27.133026123046875,2183,295 287 269 961 647 321 435 4297,nan,nan,nan,nan,0.99,0.3,0.0001,7511,44.492095465114524
1067,775081,40.28343717948717,14.248971435726386,110315.53685539367,7742,161214,0,1,0.0015103134792298079,14.248970985412598,10.465370178222656,0.0,28.28071403503418,0.014546245336532593,27.133026123046875,27.133338928222656,2317,290 306 243 1148 1775 587 554 2840,nan,nan,nan,nan,0.99,0.3,0.0001,7742,37.43810772581758
1068,775082,49.846806410256434,20.43579346553332,149876.10927622137,7334,176728,0,1,0.0025507393293082714,20.435791015625,9.361035346984863,0.0,28.280744552612305,0.014697006903588772,27.133338928222656,27.133649826049805,2188,262 288 289 263 431 729 615 4458,nan,nan,nan,nan,0.99,0.3,0.0001,7334,48.853802487607624
1069,775083,42.466597435897455,15.699595721447034,120321.70160917006,7664,165113,0,1,0.0019037880701944232,15.699596405029297,10.843981742858887,0.0,131.07566833496094,0.011661821976304054,27.133649826049805,27.133947372436523,2381,302 281 288 995 1380 504 607 3308,nan,nan,nan,nan,0.99,0.3,0.0001,7664,39.85328648425598
1070,775084,26.70619487179487,16.029096470095737,132111.81310652907,8242,137460,0,1,0.0010283165611326694,16.029096603393555,521.8666381835938,0.0,44020.671875,0.02372753992676735,27.133947372436523,27.134231567382812,2526,325 299 317 2950 2385 792 440 735,nan,nan,nan,nan,0.99,0.3,0.0001,8242,24.203140955092575
1071,775085,40.38450512820513,19.07250095177807,147068.0548391607,7711,160732,0,1,0.002623925218358636,19.07250213623047,284.75726318359375,0.0,24112.884765625,0.014801109209656715,27.134231567382812,27.134490966796875,2375,294 321 264 1606 901 665 532 3129,nan,nan,nan,nan,0.99,0.3,0.0001,7711,38.126374719532926
1072,775086,38.06940384615383,15.067706294302809,117859.59863403658,7822,157707,0,1,0.0025832608807832003,15.067706108093262,161.43817138671875,0.0,14244.6328125,0.01737038791179657,27.134490966796875,27.134727478027344,2419,310 298 295 1113 2302 518 451 2536,nan,nan,nan,nan,0.99,0.3,0.0001,7822,35.35491929106233
1073,775087,51.15349615384616,21.320845023246548,156047.2647251415,7319,179889,0,1,0.0006868884665891528,21.320844650268555,9.086969375610352,0.0,28.280744552612305,0.011876736767590046,27.134727478027344,27.134977340698242,2115,295 241 246 257 330 508 622 4821,nan,nan,nan,nan,0.99,0.3,0.0001,7319,50.1667024559415
1074,775088,43.27869102564104,16.32661997815289,123951.69887413675,7592,164749,0,1,0.00023841651272960007,16.32662010192871,10.602691650390625,0.0,28.280744552612305,0.006327206268906593,27.134977340698242,27.1352481842041,2321,311 292 285 873 1297 617 515 3403,nan,nan,nan,nan,0.99,0.3,0.0001,7592,41.19651732720712
1075,775089,49.77339615384617,20.455349588545996,150653.64971964125,7365,176526,0,1,0.003643527626991272,20.455350875854492,9.596963882446289,0.0,28.280744552612305,0.02288712002336979,27.1352481842041,27.135507583618164,2230,276 277 276 287 703 397 527 4623,nan,nan,nan,nan,0.99,0.3,0.0001,7365,48.54767502235683
1076,775090,42.93642948717949,16.21898946483067,123702.23264826351,7627,164965,0,1,0.0010185654973611236,16.218990325927734,10.859249114990234,0.0,28.280744552612305,0.024474389851093292,27.135507583618164,27.135772705078125,2298,296 278 299 1205 1027 516 465 3542,nan,nan,nan,nan,0.99,0.3,0.0001,7627,40.6981978785554
1077,775091,47.84861538461539,18.9131729280591,140600.52754719136,7434,173541,0,1,0.0018624078948050737,18.91317367553711,9.990562438964844,0.0,28.280744552612305,0.013486078009009361,27.135772705078125,27.13605308532715,2223,275 306 275 330 885 698 604 4062,nan,nan,nan,nan,0.99,0.3,0.0001,7434,46.076819662903844
1078,775092,28.162317948717956,8.747246472567618,71246.32251906325,8145,138158,0,1,0.0016392190009355545,8.747246742248535,62.11367416381836,0.0,4773.880859375,0.014727299101650715,27.13605308532715,27.136329650878906,2384,318 304 283 2437 2998 452 435 919,nan,nan,nan,nan,0.99,0.3,0.0001,8145,25.494230006993888
1079,775093,38.221161538461544,14.622985792423705,113562.1076639625,7766,155294,0,1,0.0008467066218145192,14.62298583984375,97.443359375,0.0,8191.0390625,0.0153663856908679,27.136329650878906,27.13660430908203,2257,260 258 277 1556 1913 467 481 2555,nan,nan,nan,nan,0.99,0.3,0.0001,7766,35.62006834893691
1080,775094,36.37559871794872,13.575202942660932,107284.82885584934,7903,155405,0,1,-5.698034510714933e-05,13.575202941894531,104.78472137451172,0.0,9198.7587890625,0.015460798516869545,27.13660430908203,27.136899948120117,2398,287 290 276 2037 1422 601 573 2418,nan,nan,nan,nan,0.99,0.3,0.0001,7903,33.34080054252778
1081,775095,41.79023333333333,16.652469793637028,127541.266149466,7659,163149,0,1,0.001162335043773055,16.652469635009766,105.48712921142578,0.0,9198.7587890625,0.015001167543232441,27.136899948120117,27.137195587158203,2280,239 270 286 1437 1017 597 524 3290,nan,nan,nan,nan,0.99,0.3,0.0001,7659,39.43202752230779
1082,775096,41.05329102564101,15.967008440781457,122546.78978299769,7675,161184,0,1,0.0009468518546782434,15.967007637023926,72.54052734375,0.0,6299.5869140625,0.022294793277978897,27.137195587158203,27.137470245361328,2310,287 270 292 1376 1266 498 499 3188,nan,nan,nan,nan,0.99,0.3,0.0001,7675,38.86528491469731
1083,775097,34.923839743589745,13.773154174618877,108821.69113366376,7901,149304,0,1,0.0004506869590841234,13.77315616607666,204.31100463867188,0.0,18119.505859375,0.023139167577028275,27.137470245361328,27.137752532958984,2367,278 298 323 2238 1462 680 611 2012,nan,nan,nan,nan,0.99,0.3,0.0001,7901,32.06419581284646
1084,775098,38.60244358974357,13.235006814645743,102968.35301794388,7780,158130,0,1,0.0013098057825118303,13.235008239746094,9.946683883666992,0.0,28.28071403503418,0.012702417559921741,27.137752532958984,27.138031005859375,2371,306 292 286 923 2243 831 574 2326,nan,nan,nan,nan,0.99,0.3,0.0001,7780,35.96798196976681
1085,775099,44.14117051282051,16.916868662555373,128060.69577554418,7570,167320,0,1,0.0016199523815885186,16.916868209838867,10.713342666625977,0.0,28.280744552612305,0.017155475914478302,27.138031005859375,27.1383056640625,2304,298 305 272 958 899 658 547 3634,nan,nan,nan,nan,0.99,0.3,0.0001,7570,42.12083721489811
1086,775100,48.008234615384595,19.020571135211096,140999.49382531986,7413,172924,0,1,0.00232131639495492,19.020570755004883,9.869441986083984,0.0,28.280744552612305,0.020149091258645058,27.1383056640625,27.13857650756836,2212,273 264 292 326 946 674 609 4030,nan,nan,nan,nan,0.99,0.3,0.0001,7413,46.350503931475
1087,775101,42.49863717948718,16.002042602359488,122335.61569503827,7645,165043,0,1,-0.00023364229127764702,16.002042770385742,10.929413795471191,0.0,28.280744552612305,0.008799712173640728,27.13857650756836,27.138858795166016,2249,276 262 263 1337 1004 511 489 3504,nan,nan,nan,nan,0.99,0.3,0.0001,7645,40.24020313703051
1088,775102,27.559653846153832,19.629240785341832,161332.7300147245,8219,139087,0,1,0.0035187718458473682,19.629240036010742,588.6358032226562,0.0,45854.30078125,0.016483046114444733,27.138858795166016,27.13913345336914,2498,328 321 326 3100 2037 537 459 1112,nan,nan,nan,nan,0.99,0.3,0.0001,8219,25.005263884805746
1089,775103,45.306296153846155,17.60824926331837,132185.12721973102,7507,168648,0,1,0.0012287843273952603,17.60824966430664,10.407022476196289,0.0,28.280744552612305,0.0038254139944911003,27.13913345336914,27.1393985748291,2300,276 272 312 755 940 604 619 3730,nan,nan,nan,nan,0.99,0.3,0.0001,7507,43.580228054114215
1090,775104,46.243358974358976,18.021155633698235,134762.2018287954,7478,170637,0,1,0.0014347851974889636,18.021154403686523,10.04246711730957,0.0,28.280744552612305,0.03322093188762665,27.1393985748291,27.139659881591797,2206,289 294 271 321 1279 681 625 3719,nan,nan,nan,nan,0.99,0.3,0.0001,7478,44.58709315929279
1091,775105,39.86951923076925,14.04677874072032,108202.33663976863,7703,159068,0,1,0.0002672185655683279,14.04677963256836,10.18045425415039,0.0,28.280744552612305,0.011872773990035057,27.139659881591797,27.139934539794922,2360,267 309 306 966 1960 716 608 2572,nan,nan,nan,nan,0.99,0.3,0.0001,7703,37.44682510284545
